CID,GENDER,AGE,SPEND
23761,FEMALE,26,213.99502963400226
23762,FEMALE,20,
23763,FEMALE,21,210.56917020224415
23764,MALE,20,160.0
23765,FEMALE,21,201.38025205119624
23766,MALE,28,238.91877998636994
23767,M᠎ALE,29,229.29871011025318
23768,FEMALE,29,189.03292875679955
23769,MALE,26,223.68699781467018
23770,MALE,23,166.90251323797708
23771,FEMALE,22,181.90197809731592
23772,MALE,25,221.049656675196
23773,FEMALE,25,225.80970765205578
23774,MALE,24,202.04474762298446
23775,FEMALE,20,165.61324654623326
23776,MALE,27,258.82382088476663
23777,MALE,29,160.0
23778,,20,185.45219294443973
23779,FEMALE,25,226.66652733280867
23780,FEMALE,28,241.42502466258338
23781,MALE,22,245.74064251456912
23782,FEMALE,28,281.2095817928658
23783,FEMALE,23,191.33026416061514
23784,FEMALE,29,224.28133458378556
23785,MALE,29,233.47850991686008
23786,MALE,28,244.77594581775006
23787,MALE,23,202.53956054713623
23788,MALE,22,193.4394409295328
23789,MALE,20,298.48116897937973
23790,FEMALE,25,158.92270953687301
23791,FEMALE,23,185.12668878707927
23792,MALE,29,197.7338657230868
23793,MALE,27,174.5798977217121
23794,FEMALE,23,183.15853683634893
23795,MALE,23,160.0
23796,FEMALE,29,208.18133515238162
23797,FEMALE,22,211.81905998519483
23798,FEMALE,29,253.52230206101535
23799,FEMALE,29,193.8576759881446
23800,FEMALE,21,202.56899620949827
23801,FEMALE,23,171.8911446651644
23802,FEMALE,25,222.0809927775294
23803,MALE,20,160.0
23804,FEMALE,20,203.99629426672502
23805,FEMALE,25,202.82285734696
23806,FEMALE,22,225.11173254460772
23807,MALE,20,204.81302527330757
23808,MALE,25,181.67486499782217
23809,MALE,21,
23810,FEMALE,28,220.75419555590798
23811,FEMALE,24,229.8644662064164
23812,FEMALE,26,189.32733490883092
23813,MALE,21,160.0
23814,MALE,21,277.6709691190982
23815,MALE,28,184.71883752279837
23816,MALE,27,246.55966185144962
23817,FEMALE,20,210.28996378793954
23818,FEMALE,25,216.91067507808768
23819,FEMALE,25,224.13362912900175
23820,FEMALE,20,164.1864895742607
23821,MALE,22,303.33115956156973
23822,FEMALE,22,163.8571423508984
23823,FEMALE,22,220.1912423791635
23824,FEMALE,26,200.52374086580397
23825,FEMALE,21,244.8491548725267
23826,MALE,28,321.9204667168191
23827,FEMALE,29,204.473091194027
23828,FEMALE,23,215.1365877925346
23829,MALE,21,171.4728072044507
23830,FEMALE,25,205.77243739824016
23831,FEMALE,25,234.2187254643534
23832,FEMALE,20,179.2799503633272
23833,MALE,28,213.25120422428864
23834,FEMALE,24,268.9608618052452
23835,FEMALE,29,262.5924609636461
23836,FEMALE,26,229.73023255186592
23837,MALE,22,216.60458543076962
23838,FEMALE,22,177.24096552819546
23839,MALE,27,303.34889807016026
23840,MALE,29,230.33069480546536
23841,MALE,23,160.0
23842,MALE,28,160.0
23843,FEMALE,26,220.62826471176402
23844,FEMALE,23,204.64066279357618
23845,MALE,22,
23846,MALE,25,260.9636296416124
23847,MALE,22,287.08103379173843
23848,FEMALE,22,216.16288178692616
23849,FEMALE,24,228.02296563144333
23850,FEMALE,23,241.52780606999454
23851,MALE,24,160.0
23852,FEMALE,23,182.37611505441643
23853,FEMALE,23,178.41595716938187
23854,MALE,27,176.30034006427337
23855,M᠎ALE,29,230.097790324366
23856,FEMALE,23,210.70522811204611
23857,FEMALE,24,213.68901959715106
23858,MALE,24,202.353199692003
23859,MALE,28,192.74042573810087
23860,FEMALE,22,215.5578053870003
23861,FEMALE,25,228.02345823743434
23862,FEMALE,21,204.51830489857053
23863,FEMALE,28,243.17353112642456
23864,FEMALE,27,251.64328381720392
23865,MALE,23,183.2425998830366
23866,FEMALE,21,238.88963188363107
23867,FEMALE,28,230.53604303501282
23868,MALE,29,190.7423081567083
23869,FEMALE,28,237.59901546537645
23870,FEMALE,20,182.08540613679884
23871,MALE,24,160.0
23872,MALE,29,186.53473122779786
23873,FEMALE,25,257.13324066017447
23874,FEMALE,26,159.47018666944513
23875,MALE,29,160.0
23876,MALE,23,160.0
23877,FEMALE,26,195.51905418123533
23878,MALE,24,207.3824207778709
23879,FEMALE,27,191.59836004427683
23880,FEMALE,20,
23881,MALE,26,160.0
23882,MALE,25,160.0
23883,MALE,28,160.0
23884,FEMALE,27,232.02147418288905
23885,MALE,22,177.62140894837296
23886,FEMALE,23,159.12800827572798
23887,MALE,28,268.7396878605107
23888,FEMALE,20,227.89935260648483
23889,FEMALE,20,225.10268519688836
23890,MALE,25,280.1132618674062
23891,FEMALE,24,205.5384297938813
23892,MALE,29,247.79078192454514
23893,FEMALE,27,210.8628557980066
23894,M᠎ALE,26,218.56418014347656
23895,FEMALE,28,184.33933329839556
23896,FEMALE,24,240.39058401536036
23897,MALE,27,218.48763122115736
23898,FEMALE,24,209.46601148296034
23899,MALE,23,171.42016454408656
23900,MALE,24,160.0
23901,FEMALE,20,191.32034659526315
23902,FEMALE,28,192.38254862441732
23903,FEMALE,23,204.66120461858952
23904,MALE,26,178.7965692613431
23905,MALE,25,219.49965969580137
23906,MALE,28,191.92486220062568
23907,FEMALE,25,220.97163608043422
23908,FEMALE,26,170.70740213038815
23909,FEMALE,29,195.52027424532486
23910,,23,201.24064483721446
23911,FEMALE,26,203.44373759388384
23912,MALE,21,286.37970315739574
23913,FEMALE,26,205.82697150976068
23914,MALE,22,160.0
23915,MALE,29,219.8167288354151
23916,FEMALE,25,221.88399042158767
23917,MALE,20,258.880342650848
23918,,25,205.93715481838913
23919,MALE,23,196.3806078514088
23920,FEMALE,29,215.1276501788493
23921,,24,204.22528134042747
23922,FEMALE,21,199.12618354579567
23923,MALE,29,160.0
23924,MALE,23,188.41824311742326
23925,FEMALE,23,206.77367505144437
23926,FEMALE,27,203.8240508342588
23927,FEMALE,24,200.02303075271453
23928,MALE,29,160.0
23929,FEMALE,24,213.01100694288033
23930,FEMALE,26,242.67728999154303
23931,FEMALE,27,259.78697891936963
23932,FEMALE,25,249.53416516533514
23933,MALE,24,201.63610221307042
23934,MALE,25,280.8908157823246
23935,MALE,24,229.0357236708142
23936,FEMALE,22,170.96303799644159
23937,FEMALE,23,166.80768736217914
23938,MALE,24,195.31935230894075
23939,FEMALE,28,244.48350716538306
23940,MALE,25,160.0
23941,FEMALE,26,213.9268673897236
23942,FEMALE,26,169.1078616307028
23943,FEMALE,28,250.44463818009578
23944,MALE,28,180.64065344235055
23945,MALE,24,183.28096145782564
23946,FEMALE,20,184.09962919909435
23947,FEMALE,29,218.60628359627168
23948,FEMALE,20,155.72973615134404
23949,MALE,28,218.63992191295205
23950,FEMALE,25,224.78261464437242
23951,FEMALE,23,243.97358333998943
23952,MALE,29,215.33884737415787
23953,FEMALE,24,171.5054412999613
23954,FEMALE,24,230.62222449152748
23955,MALE,22,268.06194663905745
23956,MALE,21,160.0
23957,FEMALE,28,177.58331903800553
23958,MALE,24,160.0
23959,FEMALE,29,213.11199690507192
23960,FEMALE,21,194.78655783172007
23961,MALE,20,284.25160898993323
23962,FEMALE,26,253.27148414071385
23963,FEMALE,22,190.80799091335913
23964,FEMALE,21,217.21042413408202
23965,MALE,21,160.0
23966,MALE,28,160.0
23967,FEMALE,29,272.3222546256815
23968,MALE,21,265.86148451006136
23969,MALE,23,160.0
23970,FEMALE,22,228.13682276357957
23971,MALE,23,189.28054178623347
23972,MALE,28,286.23461556646816
23973,MALE,23,261.0880727744643
23974,MALE,20,160.0
23975,MALE,22,243.45499734020356
23976,FEMALE,23,175.93880677429019
23977,MALE,23,160.0
23978,FEMALE,21,177.16055837424278
23979,MALE,25,267.8591030854861
23980,MALE,25,160.0
23981,FEMALE,20,164.0783441387279
23982,MALE,28,160.0
23983,FEMALE,21,213.55565911676848
23984,FEMALE,25,170.8529008972363
23985,FEMALE,26,
23986,MALE,28,285.1450724925104
23987,MALE,23,160.0
23988,FEMALE,20,249.37913380633944
23989,FEMALE,23,213.53248529347303
23990,MALE,28,160.0
23991,FEMALE,21,156.12105510863404
23992,FEMALE,29,179.7407421406286
23993,FEMALE,20,217.97181115904175
23994,MALE,28,262.14542803420466
23995,FEMALE,29,205.87253641532203
23996,FEMALE,25,210.3872911913395
23997,FEMALE,28,213.35064019347607
23998,MALE,26,299.9733878753613
23999,MALE,28,338.9013138070937
24000,MALE,27,249.87035200637948
24001,MALE,20,160.0
24002,FEMALE,20,85.28606495470063
24003,FEMALE,25,198.03423765379995
24004,MALE,29,160.0
24005,MALE,27,386.10182791001813
24006,FEMALE,25,171.6133918417613
24007,MALE,21,160.0
24008,FEMALE,25,193.99369059998526
24009,FEMALE,21,167.00629373047158
24010,MALE,21,266.34751783140905
24011,FEMALE,23,187.1583591178925
24012,FEMALE,29,189.40903933506615
24013,MALE,21,190.78777393049342
24014,MALE,28,348.8759250680414
24015,FEMALE,27,203.18001103639813
24016,FEMALE,29,193.2381484043301
24017,MALE,20,168.98470646156363
24018,MALE,29,235.58954597034204
24019,,24,201.75697811235884
24020,FEMALE,29,214.07391716879664
24021,MALE,22,160.0
24022,MALE,26,315.3284514758602
24023,MALE,27,397.2476383611189
24024,MALE,27,160.0
24025,MALE,20,160.0
24026,MALE,20,265.41651362555933
24027,MALE,28,202.91752899045332
24028,MALE,25,193.4769423608351
24029,MALE,28,229.671645528375
24030,MALE,21,160.0
24031,FEMALE,26,198.85891351753352
24032,FEMALE,22,200.27981463674544
24033,MALE,24,160.0
24034,FEMALE,27,186.87199838571533
24035,FEMALE,21,238.50506110409248
24036,MALE,26,215.06334387559178
24037,FEMALE,25,223.5853529909652
24038,FEMALE,29,229.14720494454207
24039,FEMALE,21,208.75007817832233
24040,FEMALE,23,183.29737949297044
24041,FEMALE,20,208.42235932732132
24042,FEMALE,24,221.69097206968178
24043,FEMALE,28,223.633501791115
24044,MALE,28,160.0
24045,FEMALE,27,187.73373943019448
24046,FEMALE,20,206.05773299346828
24047,MALE,22,242.84195735472068
24048,FEMALE,22,212.95175472550977
24049,MALE,22,267.2393231574687
24050,FEMALE,23,237.46715761734535
24051,MALE,27,260.07900357460557
24052,FEMALE,28,247.9878093308212
24053,MALE,25,228.38455382899514
24054,MALE,23,187.00980902895412
24055,FEMALE,27,230.0375400689297
24056,MALE,27,165.17255703153836
24057,MALE,20,160.0
24058,FEMALE,27,219.3219103269455
24059,FEMALE,29,240.90895312218765
24060,MALE,27,337.8689368829521
24061,MALE,22,304.51798437372804
24062,FEMALE,25,189.9814896320493
24063,FEMALE,25,252.1863615363541
24064,MALE,25,225.9533344840134
24065,MALE,21,334.5674574015207
24066,FEMALE,25,212.22475706262486
24067,FEMALE,22,197.19471414068022
24068,MALE,20,225.3288088960756
24069,MALE,23,160.0
24070,FEMALE,26,202.14585483290978
24071,MALE,27,296.4722940452523
24072,MALE,21,194.69934497824977
24073,FEMALE,27,184.16467794459427
24074,MALE,29,178.74775603145434
24075,FEMALE,21,198.35894577841384
24076,FEMALE,23,232.0418034003378
24077,FEMALE,27,226.19614579050955
24078,FEMALE,23,241.6608837570039
24079,FEMALE,26,239.0261828395016
24080,FEMALE,24,165.68191559703072
24081,FEMALE,20,156.2855361173814
24082,FEMALE,29,238.55670291327547
24083,FEMALE,27,213.62226677685902
24084,FEMALE,25,223.89287759572898
24085,FEMALE,27,204.21789890864005
24086,FEMALE,28,
24087,FEMALE,27,202.5040107400382
24088,MALE,27,377.5083598406843
24089,MALE,27,275.88632195662063
24090,MALE,21,205.68740910972582
24091,FEMALE,25,192.2192727271704
24092,MALE,20,160.0
24093,FEMALE,25,238.21655402326766
24094,FEMALE,21,181.04794412722273
24095,FEMALE,29,193.81326985674727
24096,FEMALE,22,167.4959770173463
24097,MALE,27,160.0
24098,FEMALE,23,244.01157993430505
24099,FEMALE,25,179.85288116763428
24100,MALE,27,186.01507284653297
24101,MALE,21,222.85778533351603
24102,FEMALE,23,217.68312036882858
24103,MALE,26,263.205400733051
24104,MALE,24,160.0
24105,FEMALE,22,210.7767586580024
24106,MALE,25,222.26329405235924
24107,MALE,29,288.5789783908655
24108,FEMALE,22,
24109,MALE,23,216.7620999952212
24110,MALE,26,250.3422934508083
24111,MALE,29,288.81264972534353
24112,FEMALE,25,211.22206084382836
24113,MALE,20,160.0
24114,FEMALE,20,108.02387452476744
24115,FEMALE,21,161.4829300138498
24116,FEMALE,29,205.12157729610678
24117,FEMALE,26,213.86167773496788
24118,FEMALE,27,222.2180682173959
24119,MALE,28,310.8365414682564
24120,MALE,26,195.78476981084611
24121,FEMALE,26,262.2892701747808
24122,MALE,24,254.1546004311491
24123,MALE,26,370.29058874548434
24124,MALE,24,160.0
24125,MALE,28,189.64594324231405
24126,FEMALE,27,233.1955976052177
24127,FEMALE,24,232.32495572906475
24128,MALE,21,296.57565798062086
24129,FEMALE,27,274.57412066433534
24130,MALE,26,266.9061225602653
24131,MALE,28,160.0
24132,MALE,22,206.4592831840008
24133,FEMALE,24,188.8026295379659
24134,MALE,24,284.8954208585953
24135,MALE,20,160.0
24136,MALE,20,233.1345610787201
24137,FEMALE,21,210.25476888829252
24138,FEMALE,22,170.71906940955967
24139,FEMALE,27,233.02563324929008
24140,FEMALE,24,237.7780103022269
24141,MALE,28,219.43553519211002
24142,MALE,22,160.0
24143,FEMALE,28,191.7108547509731
24144,MALE,23,315.21209068610847
24145,FEMALE,27,209.71296646690212
24146,FEMALE,21,182.93786443526437
24147,MALE,21,312.88390628804314
24148,FEMALE,29,286.2307356431244
24149,MALE,20,160.0
24150,FEMALE,27,237.80597826534898
24151,FEMALE,21,205.8978611212201
24152,MALE,21,180.63517105516675
24153,FEMALE,27,254.70944762131205
24154,FEMALE,26,199.56773632657115
24155,FEMALE,20,184.95543194311654
24156,MALE,25,160.0
24157,FEMALE,21,172.87124404691585
24158,FEMALE,23,264.6465440809493
24159,FEMALE,27,
24160,MALE,27,202.3957267023473
24161,FEMALE,21,246.82579576428924
24162,MALE,27,323.3734111888334
24163,FEMALE,28,219.01474194147838
24164,FEMALE,25,225.77778318903233
24165,MALE,26,301.34708885230486
24166,FEMALE,23,216.0783624587574
24167,MALE,21,326.8119546937754
24168,FEMALE,23,201.3356177875831
24169,FEMALE,20,148.13385259096634
24170,FEMALE,20,126.33190820990666
24171,MALE,21,269.28137474570593
24172,FEMALE,24,
24173,MALE,23,162.132466688037
24174,FEMALE,27,283.6117068224641
24175,FEMALE,24,208.38675443305758
24176,FEMALE,29,236.79236223981496
24177,MALE,22,316.8294784227014
24178,MALE,26,264.3529948372642
24179,MALE,20,222.74262767556638
24180,FEMALE,27,206.6037371625567
24181,FEMALE,29,210.99443303851336
24182,FEMALE,20,203.42922144067973
24183,MALE,23,160.0
24184,FEMALE,25,200.6927353023193
24185,MALE,24,160.0
24186,FEMALE,24,232.93720035648082
24187,FEMALE,23,206.72495711866134
24188,FEMALE,29,220.6050152363939
24189,FEMALE,27,236.25246625326432
24190,FEMALE,24,224.41547702023473
24191,FEMALE,26,229.88996568441914
24192,FEMALE,29,222.77192029802382
24193,FEMALE,24,142.8239548184705
24194,FEMALE,28,266.2533741140333
24195,MALE,26,160.0
24196,MALE,29,160.75079693074275
24197,FEMALE,29,177.30700193541276
24198,MALE,23,160.0
24199,MALE,28,177.10920425017252
24200,MALE,27,182.76486809669566
24201,MALE,24,160.0
24202,MALE,20,235.4119254458123
24203,MALE,22,160.0
24204,MALE,27,334.73750077282375
24205,FEMALE,29,250.36395032146174
24206,FEMALE,20,206.97739041982325
24207,FEMALE,29,265.04666005538303
24208,FEMALE,24,169.8387659233074
24209,FEMALE,26,
24210,FEMALE,27,
24211,MALE,22,160.0
24212,FEMALE,28,266.7380950949822
24213,FEMALE,23,221.20787000944384
24214,MALE,20,182.7294557736303
24215,FEMALE,28,232.93351707150816
24216,MALE,25,282.70056786601583
24217,MALE,28,322.1470694859803
24218,FEMALE,29,262.52680346596924
24219,MALE,22,177.68241597352505
24220,FEMALE,22,188.30026239100908
24221,MALE,22,221.2526355482142
24222,FEMALE,20,151.03585913766562
24223,FEMALE,29,242.16118190437902
24224,FEMALE,26,250.98497943778983
24225,FEMALE,21,172.94796609961267
24226,FEMALE,24,242.39663669800777
24227,FEMALE,20,240.92970309536906
24228,FEMALE,20,161.70027635128508
24229,FEMALE,25,178.58126928367176
24230,FEMALE,25,220.01149078202457
24231,FEMALE,27,229.4417100885999
24232,FEMALE,22,221.3580230158871
24233,MALE,24,160.0
24234,FEMALE,22,252.7483819439836
24235,FEMALE,28,205.10806946342746
24236,MALE,28,212.75033160019996
24237,MALE,20,160.0
24238,FEMALE,20,192.453966795932
24239,MALE,20,220.0913775223724
24240,MALE,24,229.0991789956842
24241,FEMALE,27,219.75772534893304
24242,FEMALE,21,185.10127145051285
24243,MALE,27,294.59375521680437
24244,MALE,29,208.71184918415392
24245,FEMALE,26,235.07248134362578
24246,FEMALE,24,237.76257343859606
24247,FEMALE,29,256.04347295994484
24248,FEMALE,21,149.7136128891354
24249,FEMALE,21,210.9520892270614
24250,MALE,28,160.0
24251,MALE,22,246.3012586845256
24252,MALE,23,160.0
24253,MALE,29,298.8656146915764
24254,MALE,25,280.51479086578155
24255,MALE,27,160.0
24256,FEMALE,20,187.17622009201864
24257,FEMALE,23,227.44199100615626
24258,M᠎ALE,21,195.63807527535084
24259,FEMALE,28,232.66290386812904
24260,FEMALE,25,195.6443117392745
24261,MALE,23,327.18416991156454
24262,MALE,27,190.25457889050836
24263,FEMALE,27,236.69823223069685
24264,FEMALE,21,194.17091388384645
24265,FEMALE,22,217.14125085676525
24266,FEMALE,23,176.74808879807213
24267,MALE,27,255.18829135563539
24268,FEMALE,21,221.09107817661481
24269,FEMALE,22,226.45258710501219
24270,MALE,25,255.46867894606945
24271,MALE,29,192.02701964957677
24272,FEMALE,22,230.76660445731923
24273,FEMALE,26,249.87781674171447
24274,MALE,29,166.2495428089975
24275,FEMALE,27,233.70415706352082
24276,MALE,25,235.5024734739599
24277,FEMALE,28,245.2516857959538
24278,FEMALE,27,173.86190377112126
24279,MALE,24,287.9849114149785
24280,MALE,27,161.05885116461218
24281,FEMALE,22,179.9060133555318
24282,MALE,21,160.0
24283,FEMALE,23,160.03975974971027
24284,FEMALE,27,240.3546034519287
24285,FEMALE,25,179.6814733720829
24286,FEMALE,25,172.29668018927705
24287,MALE,24,223.23850413793858
24288,MALE,29,160.0
24289,MALE,22,160.0
24290,FEMALE,21,154.4558980342983
24291,FEMALE,25,242.72107733190708
24292,FEMALE,24,241.51993134782322
24293,FEMALE,23,158.82660076274524
24294,FEMALE,25,164.71171107519186
24295,MALE,23,290.09143820783913
24296,FEMALE,20,192.1858687254192
24297,MALE,22,160.0
24298,MALE,21,160.0
24299,MALE,27,160.0
24300,,21,189.16987497417549
24301,MALE,22,212.56396085897595
24302,MALE,27,160.0
24303,MALE,28,269.8994855920173
24304,FEMALE,23,219.02537129179217
24305,FEMALE,22,225.3929018527584
24306,FEMALE,24,204.45609984903285
24307,FEMALE,27,230.6495490648594
24308,FEMALE,26,165.93550810340966
24309,FEMALE,21,193.0558336051745
24310,MALE,22,179.32113299301312
24311,MALE,23,160.0
24312,MALE,25,219.53183426911033
24313,FEMALE,29,203.72527163608015
24314,FEMALE,21,158.47494239162103
24315,FEMALE,29,222.71127597772
24316,FEMALE,27,231.43125276414912
24317,FEMALE,26,164.89174192117702
24318,FEMALE,23,216.3765161444311
24319,FEMALE,20,169.28369464805385
24320,FEMALE,27,261.46242479860956
24321,MALE,23,177.49908087439235
24322,FEMALE,27,209.1801991308495
24323,MALE,25,160.0
24324,MALE,24,160.0
24325,FEMALE,26,257.49232900962784
24326,FEMALE,24,222.4825023770916
24327,FEMALE,23,159.83234586587633
24328,FEMALE,20,161.32201601200342
24329,MALE,23,266.38183161789897
24330,MALE,21,265.6527422389314
24331,FEMALE,21,208.10513000480842
24332,MALE,24,160.0
24333,FEMALE,26,225.76693738631158
24334,MALE,28,160.0
24335,FEMALE,24,215.80338618991397
24336,MALE,29,263.91609388839674
24337,MALE,21,208.10498662796343
24338,MALE,22,160.0
24339,MALE,25,186.9165583911475
24340,MALE,28,160.0
24341,MALE,28,328.5398546805167
24342,FEMALE,29,182.6074301725742
24343,MALE,25,231.29031157554533
24344,MALE,21,227.43654061123684
24345,MALE,27,223.17741221744055
24346,MALE,29,203.57864720511674
24347,FEMALE,24,194.44473662255695
24348,MALE,27,160.0
24349,FEMALE,23,198.07882450942407
24350,MALE,22,168.58221143806026
24351,MALE,27,336.36482341304736
24352,FEMALE,23,214.66728241509418
24353,FEMALE,21,186.0687235908077
24354,FEMALE,26,254.64642526750296
24355,MALE,20,220.5136084334911
24356,FEMALE,23,222.3344661957934
24357,FEMALE,22,208.1375448063813
24358,MALE,28,234.10211122688577
24359,FEMALE,24,227.50503969499917
24360,MALE,20,235.53066579620003
24361,MALE,29,220.2972645747772
24362,MALE,25,346.75990782773465
24363,FEMALE,23,235.04180121194767
24364,MALE,29,160.0
24365,FEMALE,23,209.40505474355015
24366,MALE,23,161.0023432559738
24367,MALE,26,299.94328801838327
24368,FEMALE,23,207.94104019533535
24369,MALE,29,160.0
24370,FEMALE,25,162.53586217170232
24371,FEMALE,23,209.40403863298144
24372,FEMALE,27,168.7878978541194
24373,MALE,20,228.9437202543994
24374,MALE,27,160.0
24375,FEMALE,29,196.53177330994242
24376,MALE,21,297.9282602609854
